epoch,accuracy_m,f1_m,fn_m,fp_m,loss,neg_f1_m,neg_precision_m,neg_pred_m,neg_recall_m,pos_pred_m,precision_m,recall_m,tn_m,tp_m,val_accuracy_m,val_f1_m,val_fn_m,val_fp_m,val_loss,val_neg_f1_m,val_neg_precision_m,val_neg_pred_m,val_neg_recall_m,val_pos_pred_m,val_precision_m,val_recall_m,val_tn_m,val_tp_m
10,0.68359375,0.6355274319648743,53.16911697387695,27.830883026123047,0.5918052792549133,0.7104730606079102,0.6601433157920837,153.26470947265625,0.7815473079681396,102.73529052734375,0.7393501996994019,0.5830515027046204,100.09558868408203,74.90441131591797,0.6089898943901062,0.5750438570976257,60.028167724609375,40.0704231262207,0.6634281277656555,0.6354725956916809,0.5934851169586182,147.77464294433594,0.686374306678772,108.22534942626953,0.6288386583328247,0.5316253304481506,87.74647521972656,68.1549301147461
11,0.695427417755127,0.6486788988113403,51.992645263671875,25.977941513061523,0.5765326619148254,0.7226182818412781,0.6690886616706848,153.94117736816406,0.7959969639778137,102.05882263183594,0.7525261044502258,0.5920243263244629,101.94853210449219,76.08087921142578,0.6272557377815247,0.5494247078895569,69.67605590820312,25.746479034423828,0.6591959595680237,0.6801334619522095,0.594089150428772,171.74647521972656,0.7982503771781921,84.25352478027344,0.6931126117706299,0.45669791102409363,102.07041931152344,58.507041931152344
12,0.7049058079719543,0.6623517274856567,49.882354736328125,25.66176414489746,0.5668347477912903,0.7299497723579407,0.6801848411560059,152.14706420898438,0.7990522384643555,103.85294342041016,0.7599055171012878,0.6091084480285645,102.26470947265625,78.19117736816406,0.6319872140884399,0.5344343781471252,73.83098602294922,20.380281448364258,0.6594038605690002,0.693888247013092,0.5923751592636108,181.26760864257812,0.840510904788971,74.73239135742188,0.7266287207603455,0.4241669476032257,107.4366226196289,54.35211181640625
13,0.7113683223724365,0.6695379018783569,49.19852828979492,24.691177368164062,0.5568201541900635,0.7363927960395813,0.6851455569267273,152.43382263183594,0.806656002998352,103.56617736816406,0.7675795555114746,0.6145646572113037,103.23529052734375,78.875,0.5775198340415955,0.29436105489730835,105.4507064819336,2.7042253017425537,0.7518927454948425,0.6969233751296997,0.5423596501350403,230.56338500976562,0.9785383939743042,25.43661880493164,0.893065869808197,0.17714616656303406,125.11267852783203,22.73239517211914
14,0.7182904481887817,0.6786030530929565,47.69852828979492,24.419116973876953,0.5439684391021729,0.7420225739479065,0.6935374140739441,151.2058868408203,0.8091373443603516,104.79412078857422,0.7723278999328613,0.6265873312950134,103.50735473632812,80.375,0.574878990650177,0.274122953414917,107.49295806884766,1.3380281925201416,0.7640954852104187,0.6979596018791199,0.5403687357902527,233.97183227539062,0.9894030690193176,22.028169631958008,0.9385417103767395,0.16134187579154968,126.47887420654297,20.690141677856445
15,0.7265625,0.6903367042541504,46.639705657958984,23.360294342041016,0.5339837074279785,0.7492583990097046,0.6988850235939026,151.2058868408203,0.8171066045761108,104.79412078857422,0.7812601923942566,0.6347807049751282,104.56617736816406,81.43382263183594,0.6023877859115601,0.36391979455947876,98.92958068847656,2.8591549396514893,0.7124487161636353,0.7093229293823242,0.5579184293746948,223.8873291015625,0.977510392665863,32.112674713134766,0.9126046299934387,0.22847186028957367,124.95774841308594,29.253520965576172
16,0.7333984375,0.6999955177307129,44.47058868408203,23.77941131591797,0.5253672003746033,0.7530384063720703,0.7094903588294983,148.61764526367188,0.8139926195144653,107.38235473632812,0.7851154804229736,0.6514420509338379,104.14705657958984,83.60294342041016,0.5049515962600708,0.6526175737380981,8.563380241394043,118.16901397705078,0.8599401712417603,0.13143390417099,0.5336729884147644,18.211267471313477,0.07565739005804062,237.78872680664062,0.5031348466873169,0.9333717226982117,9.647887229919434,119.61972045898438
17,0.7391716241836548,0.7072030305862427,44.117645263671875,22.65441131591797,0.5195226669311523,0.7592132687568665,0.71131432056427,149.38970947265625,0.8223698139190674,106.61029052734375,0.7904056310653687,0.654086709022522,105.27205657958984,83.95587921142578,0.6314920783042908,0.5658870935440063,66.4507064819336,27.8873233795166,0.6662060618400574,0.678026020526886,0.6004774570465088,166.38027954101562,0.7818242311477661,89.61972045898438,0.6885131001472473,0.4822997450828552,99.92958068847656,61.73239517211914
18,0.7443704009056091,0.7142425775527954,42.91911697387695,22.522058486938477,0.509951114654541,0.7633209824562073,0.7178236842155457,148.3235321044922,0.8236438035964966,107.67646789550781,0.7935285568237305,0.6636661887168884,105.40441131591797,85.15441131591797,0.5030809640884399,0.6520847678184509,8.394366264343262,118.81690216064453,0.8942704796791077,0.12338675558567047,0.5134719014167786,17.394365310668945,0.0706176608800888,238.6056365966797,0.5021249055862427,0.9345810413360596,9.0,119.78873443603516
19,0.7489947080612183,0.7214972376823425,41.838233947753906,22.419116973876953,0.504206120967865,0.7665413022041321,0.7224979996681213,147.3455810546875,0.8245454430580139,108.65441131591797,0.7967436909675598,0.6719326972961426,105.50735473632812,86.23529052734375,0.5121038556098938,0.6649857759475708,3.6056337356567383,121.2957763671875,1.4632550477981567,0.09454908967018127,0.642971932888031,10.126760482788086,0.05143239349126816,245.8732452392578,0.5067620873451233,0.9718448519706726,6.521126747131348,124.57746124267578
