epoch,balanced_acc_m,fn_m,fp_m,loss,neg_precision_m,neg_pred_m,neg_recall_m,pos_pred_m,precision_m,recall_m,tn_m,tp_m
144,0.6973485350608826,23.0,6.813333511352539,0.13005517423152924,0.900985836982727,232.0800018310547,0.9685323238372803,23.920000076293945,0.7094693183898926,0.4261644780635834,209.0800018310547,17.106666564941406
145,0.7087427973747253,22.066667556762695,6.666666507720947,0.12788023054599762,0.9046769142150879,231.2933349609375,0.9692041873931885,24.706666946411133,0.72250896692276,0.44828149676322937,209.22666931152344,18.040000915527344
146,0.7085441946983337,22.133333206176758,6.679999828338623,0.12892447412014008,0.9043897390365601,231.34666442871094,0.9690970778465271,24.65333366394043,0.7250352501869202,0.4479910135269165,209.2133331298828,17.97333335876465
147,0.7075642943382263,22.253334045410156,6.586666584014893,0.12690331041812897,0.9040277004241943,231.55999755859375,0.9695499539375305,24.440000534057617,0.7264724969863892,0.44557875394821167,209.30667114257812,17.85333251953125
148,0.7143125534057617,21.66666603088379,6.933333396911621,0.12559661269187927,0.9061214327812195,230.6266632080078,0.9679167866706848,25.373332977294922,0.7230685949325562,0.4607081711292267,208.9600067138672,18.440000534057617
149,0.7252745032310486,20.719999313354492,6.986666679382324,0.1250104457139969,0.9098640084266663,229.6266632080078,0.9677113890647888,26.373332977294922,0.7303776741027832,0.48283782601356506,208.9066619873047,19.386667251586914
150,0.7239111065864563,20.799999237060547,6.7866668701171875,0.12346217781305313,0.9096196293830872,229.9066619873047,0.968619167804718,26.093334197998047,0.7328940033912659,0.4792027175426483,209.10667419433594,19.30666732788086
151,0.7276602387428284,20.453332901000977,7.400000095367432,0.12339282035827637,0.9107825756072998,228.94667053222656,0.9658036231994629,27.053333282470703,0.7216729521751404,0.4895170032978058,208.4933319091797,19.65333366394043
152,0.7295870780944824,20.426666259765625,7.2133331298828125,0.12233585119247437,0.9109559059143066,229.10667419433594,0.966629147529602,26.893333435058594,0.7318292856216431,0.4925452172756195,208.67999267578125,19.68000030517578
153,0.7278974652290344,20.613332748413086,7.053333282470703,0.12059471011161804,0.9102010130882263,229.45333862304688,0.9673675298690796,26.546667098999023,0.7314768433570862,0.48842713236808777,208.83999633789062,19.49333381652832
154,0.7344627380371094,20.013334274291992,7.013333320617676,0.12134852260351181,0.9126405715942383,228.89332580566406,0.9675055742263794,27.106666564941406,0.7408962845802307,0.5014200806617737,208.8800048828125,20.093334197998047
155,0.7499495148658752,18.733333587646484,7.039999961853027,0.1175544485449791,0.9177501201629639,227.586669921875,0.967414140701294,28.413333892822266,0.7505801916122437,0.5324844121932983,208.85333251953125,21.373332977294922
156,0.7421829700469971,19.413333892822266,7.013333320617676,0.1188749298453331,0.9150853753089905,228.2933349609375,0.9675789475440979,27.706666946411133,0.7401765584945679,0.5167872905731201,208.8800048828125,20.69333267211914
157,0.749313473701477,18.81333351135254,7.2133331298828125,0.11723028868436813,0.9174249172210693,227.4933319091797,0.9666677713394165,28.50666618347168,0.7427181601524353,0.5319587588310242,208.67999267578125,21.293333053588867
158,0.7479631304740906,18.85333251953125,7.159999847412109,0.11710263788700104,0.9172534346580505,227.586669921875,0.9669156670570374,28.413333892822266,0.7433273792266846,0.5290104746818542,208.73333740234375,21.253334045410156
159,0.7517181634902954,18.586666107177734,6.813333511352539,0.11556611210107803,0.9184185862541199,227.6666717529297,0.9684513211250305,28.33333396911621,0.756231427192688,0.5349851250648499,209.0800018310547,21.520000457763672
160,0.7549036145210266,18.31999969482422,7.2133331298828125,0.11446098238229752,0.9194023609161377,227.0,0.9666576385498047,29.0,0.7466253638267517,0.5431495904922485,208.67999267578125,21.786666870117188
161,0.7591409683227539,17.959999084472656,7.133333206176758,0.11372613161802292,0.9207929372787476,226.72000122070312,0.9669833183288574,29.280000686645508,0.7537947297096252,0.5512991547584534,208.75999450683594,22.14666748046875
162,0.7641907334327698,17.719999313354492,6.573333263397217,0.11191488802433014,0.922036349773407,227.0399932861328,0.9696246385574341,28.959999084472656,0.7711651921272278,0.5587568879127502,209.32000732421875,22.386667251586914
163,0.7675002217292786,17.413333892822266,6.920000076293945,0.11164078861474991,0.923169732093811,226.3866729736328,0.968063473701477,29.613332748413086,0.7638208270072937,0.5669368505477905,208.97332763671875,22.69333267211914
